engine_cc,horsepower,weight_kg,fuel_type,kmpl,road_type,avg_speed_kmph,ac_on,tyre_psi,traffic_level,payload_kg
5500.0,,,Premium,5.95,city,37.27660474917984,1,34.4,low,110.43706639901467
2000.0,,,Regular,10.2,highway,85.27666385005696,1,30.9,medium,135.24968203670602
2000.0,,,Regular,11.475,highway,84.11982838752047,1,33.1,low,149.45316697687917
2400.0,,,Regular,9.35,highway,83.96783498820785,1,36.0,medium,135.0478332277401
2400.0,,,Regular,9.775,city,31.955639129187233,0,35.8,medium,98.92545961730345
2000.0,,,Premium,8.075,highway,103.2892741567845,0,32.2,low,129.41752703156646
1800.0,,,Regular,11.475,city,38.4878899880875,0,32.2,medium,138.71401395644648
1800.0,,,Regular,11.475,city,41.92036373507547,0,37.1,low,100.57174002118381
1600.0,,,Regular,12.325,city,36.93528589900725,1,33.1,medium,111.4706374526985
2500.0,,,Regular,9.35,city,36.650323339949765,0,33.0,medium,141.79720458652167
2500.0,,,Regular,9.775,highway,81.34412258214087,1,37.0,medium,69.33171578687023
2200.0,,,Regular,10.625,city,37.991675227581645,0,32.7,medium,129.6308337111442
2200.0,,,Regular,11.475,city,31.710517901924025,1,32.1,low,120.59516435378356
3400.0,,,Regular,8.924999999999999,highway,79.52270975231478,1,29.3,medium,144.52662047440538
2200.0,,,Regular,10.625,city,37.77786379816146,1,33.1,low,106.57094611177955
2200.0,,,Regular,11.475,city,37.5106420581458,1,32.3,low,126.71244516781248
3400.0,,,Regular,8.924999999999999,city,40.43976787081125,1,33.0,medium,133.94348297229118
5700.0,,,Premium,7.225,city,36.84310828929022,1,29.5,medium,218.11310530658153
5700.0,,,Premium,8.075,highway,91.13707556480117,0,33.3,medium,121.93804292279823
3000.0,,,Regular,7.6499999999999995,hilly,47.85424412344187,0,34.5,medium,122.77367295551808
2200.0,,,Regular,10.625,highway,97.25527500113462,1,34.9,low,180.93270696060455
2200.0,,,Regular,11.475,highway,98.14976094625177,1,33.4,high,93.56625968714299
2000.0,,,Regular,10.2,city,33.70827030198264,1,33.6,high,102.33049777846989
2000.0,,,Premium,9.35,hilly,69.32623450457686,1,37.9,medium,115.99830440189398
2000.0,,,Premium,8.924999999999999,city,36.6195470646106,1,34.2,low,104.51224339894995
2000.0,,,Regular,9.35,city,35.56035396832275,1,33.7,low,81.88414131182131
2000.0,,,Premium,8.924999999999999,city,41.571188119472524,1,33.1,low,154.87195544480983
2000.0,,,Premium,9.775,city,36.05959985054619,0,34.1,low,149.6083280469236
2200.0,,,Regular,10.2,highway,88.95608491886233,1,30.1,low,94.24435206215655
2200.0,,,Regular,10.2,city,29.0901156046094,1,37.2,low,160.829101942102
3000.0,,,Regular,8.075,city,33.80439216628295,1,34.0,low,157.15224793611839
2200.0,,,Regular,11.049999999999999,city,38.608948040455246,0,32.0,low,91.85581142060624
2500.0,,,Regular,8.924999999999999,hilly,54.67875981942752,0,33.1,medium,121.22599920105104
2500.0,,,Regular,8.924999999999999,highway,74.70266592732649,0,32.6,low,145.49328134769658
2500.0,,,Regular,8.924999999999999,hilly,40.19290445739972,0,35.1,low,104.80642856173068
3000.0,,,Premium,8.075,highway,96.29871066423163,1,33.9,medium,165.33647724657294
2300.0,,,Regular,10.2,hilly,46.55540205490332,1,31.7,high,169.18509522385284
2300.0,,,Regular,10.2,city,29.28357897603576,0,34.9,low,84.02215365374755
2300.0,,,Regular,9.775,city,36.978175363976334,1,28.7,high,176.78795007366622
2000.0,,,Regular,9.35,city,43.07776001959301,0,33.1,low,64.95293513695182
2000.0,,,Regular,9.35,city,34.01225581819082,1,31.5,high,61.31769606175857
2000.0,,,Regular,8.924999999999999,highway,91.34200220155681,0,34.2,low,158.945123137429
1600.0,,,Regular,11.049999999999999,city,36.266904000544926,0,29.8,medium,103.89479321914719
1600.0,,,Regular,11.475,city,35.45315794300063,0,32.2,low,143.85922963157117
2400.0,,,Regular,10.2,highway,92.11832425047623,1,37.3,medium,121.39076417184259
2400.0,,,Regular,10.2,city,34.7338760990758,1,33.5,low,71.28640460850943
3300.0,,,Regular,8.924999999999999,city,27.16282495901638,1,32.7,low,179.5510459287865
1800.0,,,Regular,11.9,city,37.26468736012851,1,32.1,low,55.66272607406039
1800.0,,,Regular,13.174999999999999,highway,87.25069093326512,1,33.8,high,110.35134562896063
1500.0,,,Regular,13.174999999999999,city,36.88243677660691,1,31.0,medium,144.98460419072347
1500.0,,,Regular,14.025,city,38.50588809438594,0,33.3,low,132.78896652077873
1900.0,,,Diesel,15.299999999999999,city,37.03449067089334,0,31.3,medium,19.00263354350804
2000.0,,,Regular,10.625,highway,74.61733739216363,1,32.7,medium,114.49731790852071
1900.0,,,Diesel,13.6,city,36.577039691414555,0,35.3,medium,147.12732092765054
2000.0,,,Regular,10.2,city,33.931760840911124,0,34.7,medium,100.57180077890679
2000.0,,,Regular,10.2,hilly,35.638178446365,0,33.0,medium,142.79692639606617
1800.0,,,Premium,10.2,highway,85.25767624198646,1,33.3,medium,115.71828282845102
1800.0,,,Premium,9.35,city,30.509052709823955,1,32.6,medium,108.23950480484895
2800.0,,,Premium,9.35,city,37.47365814510277,1,31.2,low,124.87693756878403
1800.0,,,Premium,10.2,city,42.628839212913384,1,28.9,high,182.07259548546222
1800.0,,,Premium,9.35,highway,96.47006515667708,0,34.2,medium,106.2357981233293
1800.0,,,Premium,9.35,city,31.924350957668572,0,36.2,low,179.67902136927563
1900.0,,,Diesel,15.299999999999999,hilly,58.57903242537558,1,31.4,high,43.59716760533857
1600.0,,,Regular,12.75,highway,90.44546355418528,1,32.3,medium,159.5125414740919
1900.0,,,Diesel,13.6,highway,101.71007349250092,0,34.1,low,96.61772715729764
2000.0,,,Regular,10.2,city,35.65124949032756,0,32.9,low,82.31492712769224
2000.0,,,Regular,10.2,highway,82.4689762970012,0,32.1,high,134.87892580200185
2800.0,,,Premium,9.35,highway,81.29643331388036,1,33.1,low,136.33667430877296
1800.0,,,Premium,9.35,highway,94.41506049056247,1,33.3,medium,184.46640470327344
1800.0,,,Premium,8.924999999999999,city,27.249860697459578,1,33.0,high,69.39301319198813
2800.0,,,Premium,8.075,highway,70.66177557770837,0,29.2,medium,149.54823162345318
4000.0,,,Premium,7.6499999999999995,highway,96.84049022749355,0,35.6,medium,73.40826071875415
4000.0,,,Premium,7.6499999999999995,hilly,54.42517670685431,0,28.5,low,71.9614760111176
1900.0,,,Premium,9.35,highway,81.01240346873468,1,30.4,low,149.54848468766212
2600.0,,,Premium,8.075,highway,76.35682057249196,1,33.7,low,143.9362750102546
1600.0,,,Regular,11.475,city,39.87562179187313,1,32.2,medium,35.610914456763936
2400.0,,,Premium,9.35,highway,119.27978588485153,0,29.2,low,92.96440863410103
2500.0,,,Premium,9.775,hilly,52.583548697138326,0,34.9,high,148.97053737293638
2500.0,,,Premium,8.5,highway,89.7650197980993,0,32.5,low,42.84637234754095
2300.0,,,Premium,8.924999999999999,city,26.553655229606434,1,33.5,medium,74.99979915008325
2300.0,,,Premium,8.924999999999999,city,48.98234987023709,0,33.7,medium,176.95435811455104
2400.0,,,Premium,9.35,highway,99.7375643798175,1,34.4,medium,145.85471086735896
2400.0,,,Premium,9.35,highway,91.02406163906387,1,33.3,low,79.64417467883058
2500.0,,,Premium,9.35,city,47.79658528858802,0,31.3,medium,198.64286805663343
2500.0,,,Premium,8.075,city,33.427470329637536,0,34.4,medium,124.40315044522431
2500.0,,,Premium,8.075,hilly,49.16703523151662,0,34.7,medium,118.64176045105944
2200.0,,,Regular,9.775,highway,94.02291099147038,1,28.3,medium,94.43201387600674
3500.0,,,Premium,7.6499999999999995,city,33.794256408515515,0,32.7,medium,122.79684949500277
3200.0,,,Premium,8.924999999999999,city,33.6630573784323,0,30.3,medium,138.88461278044008
3200.0,,,Premium,8.924999999999999,city,33.28866827552608,1,37.4,high,41.28282756951353
3000.0,,,Premium,8.924999999999999,city,40.50055385404467,1,32.3,medium,136.0809232597628
2700.0,,,Premium,8.075,highway,91.98336514254254,0,33.8,low,162.1488470373837
2700.0,,,Premium,8.075,highway,92.49093679551808,1,36.4,high,108.99394807654012
3000.0,,,Premium,8.075,highway,96.70964393474539,0,35.8,medium,71.9953967424145
4200.0,,,Premium,7.6499999999999995,highway,80.08613905623683,0,31.3,low,22.854333682829292
6800.0,,,Premium,4.675,city,36.96145146123197,0,32.6,medium,150.54694636296878
2500.0,,,Premium,8.5,city,44.58350378466828,1,32.5,low,147.27919745081698
2200.0,,,Regular,11.049999999999999,city,35.82691287281038,1,30.2,medium,189.39693837843276
2500.0,,,Premium,8.5,city,34.4247370127591,0,33.9,medium,106.05647725485247
3000.0,,,Premium,8.924999999999999,highway,105.87209571298524,1,32.8,medium,112.24130206560338
3000.0,,,Premium,8.924999999999999,city,33.951866248486795,0,32.9,medium,86.58119439262103
3000.0,,,Premium,8.5,highway,101.34029249395846,1,28.1,high,112.53704162178981
4400.0,,,Premium,7.6499999999999995,city,37.445250072518085,0,34.4,medium,115.01899616304812
4400.0,,,Premium,8.075,city,32.642640278451815,1,32.5,high,57.55956815550686
4400.0,,,Premium,7.225,city,31.786225631514657,1,31.9,medium,70.44487459468274
3100.0,,,Regular,8.924999999999999,highway,108.1098731908294,1,34.6,low,133.81977956302785
3800.0,,,Regular,8.924999999999999,highway,85.48290757006923,1,35.8,medium,53.0123658466876
3800.0,,,Premium,8.5,highway,109.52143364239748,1,29.5,low,157.05919396287672
2200.0,,,Premium,9.35,city,38.607549466946104,1,33.3,medium,199.78201043981682
3200.0,,,Premium,8.075,highway,86.70023211606402,1,34.2,low,126.78956263655816
3200.0,,,Premium,8.075,highway,89.63583445036421,0,32.7,low,84.80845783506012
3600.0,,,Regular,8.075,city,30.80103212859569,1,33.8,medium,63.613684596649534
5700.0,,,Premium,7.225,city,37.44307348467009,0,32.2,low,71.90632551128579
4600.0,,,Regular,8.075,city,43.76044728102579,0,31.0,high,120.25244867502289
4600.0,,,Regular,8.075,city,40.10388010219968,1,36.7,medium,8.83472095770216
2500.0,,,Regular,8.5,highway,93.46256185564958,0,32.5,low,146.73945548325207
2200.0,,,Regular,10.625,city,33.47764062118426,1,31.7,high,121.70012438601937
2200.0,,,Regular,10.625,highway,101.17443568318771,1,30.9,low,49.24911339686548
3500.0,,,Regular,9.775,highway,93.93510239130688,1,31.2,high,124.98031224967312
2200.0,,,Premium,8.5,city,31.369629350200263,0,37.6,medium,167.4384651638506
3400.0,,,Regular,9.35,highway,91.7983728257473,1,32.4,low,89.3403428203805
3800.0,,,Regular,8.924999999999999,city,30.661231865379563,1,31.6,low,160.07279769665158
3800.0,,,Premium,8.5,city,31.274308744156436,0,34.8,medium,123.80047950844056
2400.0,,,Regular,9.35,city,32.77452215747388,1,30.7,high,191.12879657486627
2500.0,,,Regular,8.5,city,33.30758991523789,1,34.5,low,132.89509167845648
2400.0,,,Regular,9.35,city,34.852617155275276,1,37.2,medium,140.43066939026644
2700.0,,,Regular,8.5,highway,84.06351602500406,0,32.4,medium,131.39496333767394
2400.0,,,Regular,10.2,highway,85.28680187610145,0,34.9,low,101.01311140732928
2400.0,,,Regular,11.049999999999999,highway,99.17886845702523,0,37.6,low,153.97006358645584
3000.0,,,Regular,9.35,city,34.95575058027165,0,35.2,medium,144.27068600084007
1900.0,,,Regular,9.775,hilly,43.61686578526454,1,31.4,medium,91.75138160778386
3000.0,,,Regular,8.924999999999999,city,37.0807754536418,0,32.1,medium,165.48440643990463
2000.0,,,Regular,11.049999999999999,highway,97.4368760576665,0,32.4,medium,161.11978931070936
2400.0,,,Regular,9.35,highway,95.95300630361596,1,32.3,low,68.66963073303376
2400.0,,,Regular,9.775,highway,89.29154968276869,1,30.6,high,116.7759969877011
2700.0,,,Regular,8.5,city,44.79204013012833,1,32.1,high,80.69708751695731
2700.0,,,Regular,8.5,highway,85.70635992815728,1,32.5,low,120.52393042986964
3500.0,,,Regular,7.6499999999999995,highway,92.29485907208228,1,31.9,medium,101.12717316552576
3500.0,,,Regular,8.5,city,32.92343572252187,1,34.8,medium,112.26463407664087
4500.0,,,Premium,7.6499999999999995,highway,99.25254960737763,1,33.8,high,62.58823576790064
3000.0,,,Premium,8.075,city,35.38215807282463,0,34.4,low,99.1447222269038
1900.0,,,Regular,12.325,highway,101.06915326409161,0,33.4,medium,93.67959188470297
3000.0,,,Premium,8.075,highway,77.88784178537023,0,32.9,medium,163.04567986891334
4200.0,,,Premium,8.075,highway,89.75058672887724,1,34.7,high,158.92428654215604
4200.0,,,Premium,7.6499999999999995,city,27.639212756079495,1,31.8,medium,42.81569698568535
2000.0,,,Regular,10.625,city,36.82206818283737,1,31.4,medium,127.94037381787133
2000.0,,,Regular,10.625,city,36.12396679389377,0,35.4,low,178.7345741476133
2400.0,,,Regular,9.35,city,38.64210255747875,1,31.8,low,59.747556628484276
2400.0,,,Regular,9.775,highway,102.94207318310882,1,33.2,low,40.831840701180965
2700.0,,,Regular,8.924999999999999,city,38.69147911774297,0,31.2,medium,175.3283844336889
2700.0,,,Regular,8.924999999999999,highway,98.471238799865,0,31.2,low,72.07564997745531
3300.0,,,Regular,8.924999999999999,city,35.637597253288625,0,32.0,medium,108.35637459970498
1900.0,,,Regular,11.049999999999999,city,44.88551582595535,0,31.8,medium,187.5797630699853
3000.0,,,Premium,8.075,city,37.354086278448555,1,32.5,low,40.10878207030693
4300.0,,,Premium,7.6499999999999995,city,32.68064510571675,1,34.0,medium,173.91251177934964
3000.0,,,Premium,8.5,city,42.681403565610466,1,32.8,medium,150.2625904470214
3000.0,,,Premium,8.924999999999999,city,37.551067104765856,0,32.6,medium,88.8985115117415
3900.0,,,Premium,7.6499999999999995,city,43.89415892831172,1,32.5,medium,126.38710336802163
3900.0,,,Premium,7.6499999999999995,city,25.72515636404562,1,31.2,low,136.4251622154016
3000.0,,,Regular,8.5,highway,107.13392898665342,1,31.2,medium,126.32516771539369
3000.0,,,Regular,8.5,highway,114.17085949396221,1,30.6,low,133.42556989442204
2300.0,,,Regular,10.2,highway,88.56978071928766,1,34.0,low,80.6349456048107
2300.0,,,Regular,9.35,city,35.82946825183613,0,32.4,low,133.37922422375914
1900.0,,,Regular,9.35,city,33.14136206465958,0,34.3,low,144.30208286742385
3000.0,,,Regular,8.5,city,25.00543597129072,1,34.7,medium,139.39780398785206
3000.0,,,Regular,8.075,highway,73.81191045149987,0,32.0,medium,128.25123379375523
3200.0,,,Premium,8.5,highway,87.01375021215948,1,34.4,low,99.81710728223413
3200.0,,,Premium,8.075,city,39.54365271237235,0,31.4,low,113.93826573811037
5000.0,,,Premium,7.225,city,31.441378384343462,1,34.9,high,99.39769425861789
5000.0,,,Premium,6.8,city,31.295614669595494,1,32.4,medium,114.41690173613631
5400.0,,,Premium,6.375,city,39.30422558304513,1,30.4,medium,55.303891132353314
3500.0,,,Premium,7.6499999999999995,hilly,46.87749621793486,1,31.0,medium,120.82716557613651
3500.0,,,Premium,7.6499999999999995,city,37.96792524898813,0,30.6,low,219.43343406251614
2400.0,,,Regular,9.775,city,25.841225146286234,1,31.7,low,69.85672941583535
1900.0,,,Regular,10.2,city,43.209982888510496,1,32.2,medium,125.57893210989705
3800.0,,,Premium,8.075,city,38.29185768773294,1,37.8,medium,80.1917561823341
2500.0,,,Regular,9.775,city,25.77974335397855,0,34.3,high,149.55922823951798
2500.0,,,Regular,9.775,city,33.097553558061435,0,28.4,high,152.84598784578836
3500.0,,,Regular,8.5,city,36.58646515380973,1,33.1,low,153.7548442132397
3500.0,,,Regular,8.924999999999999,city,25.065532782266736,0,32.4,low,98.28455300700952
3500.0,,,Regular,8.924999999999999,highway,112.5208134811862,0,35.7,low,75.06246299712483
3500.0,,,Regular,8.924999999999999,highway,97.31550546270282,0,31.4,medium,151.28306119309
3500.0,,,Regular,8.924999999999999,city,24.65739983307877,1,31.9,low,125.37896076102423
3800.0,,,Regular,8.924999999999999,highway,76.17145004591903,0,31.2,low,108.57159284807778
3800.0,,,Premium,8.075,city,34.37633985896296,1,33.0,high,92.57035579598264
1600.0,,,Regular,12.75,hilly,48.934511835521555,1,34.7,high,56.32346958490782
2000.0,,,Diesel,14.45,hilly,46.7465789249311,1,32.9,high,92.36034447856605
3800.0,,,Premium,8.5,city,29.714593713547846,1,33.1,medium,161.76658832463224
6700.0,,,Premium,5.5249999999999995,city,29.226429380042738,0,29.3,medium,200.3049740297113
2300.0,,,Regular,8.924999999999999,highway,91.68051880393564,1,34.3,high,73.42892020105931
2300.0,,,Premium,8.924999999999999,city,34.05628442336297,1,34.0,medium,96.66930820639774
2300.0,,,Regular,8.5,city,40.320293437683034,1,31.0,low,187.37254837450405
2300.0,,,Premium,8.5,highway,91.4113742901451,0,32.4,high,120.76087717462582
2200.0,,,Regular,10.625,city,27.198391188071643,1,35.4,high,72.61772377880533
3000.0,,,Regular,8.924999999999999,highway,83.3147251084918,0,28.7,high,128.6286178225342
2500.0,,,Regular,8.5,highway,87.38350988574722,1,32.0,low,79.47578245851362
2400.0,,,Regular,10.2,highway,84.61893281725015,0,35.2,low,116.79069936380168
2000.0,,,Diesel,16.15,highway,105.14732080184244,1,34.6,medium,81.17910272887218
2400.0,,,Regular,10.2,highway,89.68578198551613,1,35.1,low,183.289645822367
3000.0,,,Regular,8.924999999999999,highway,88.96948927764304,0,36.1,medium,166.05059730892617
3300.0,,,Regular,8.924999999999999,hilly,67.29610293966527,1,32.2,low,165.6063906564533
1500.0,,,Regular,19.55,hilly,46.95192868375092,1,34.6,low,99.21322861021446
1800.0,,,Premium,9.775,highway,119.83819684041222,0,34.6,low,180.55836853438748
1800.0,,,Premium,9.35,highway,115.11779362820351,1,33.4,high,114.76916842493124
2800.0,,,Premium,8.5,highway,97.14354097167795,1,33.0,medium,243.09265698643253
2800.0,,,Premium,8.5,city,33.16972861813301,0,34.2,low,91.5351504490655
2500.0,,,Premium,8.5,highway,84.15252349493163,1,34.3,low,107.4312086109594
2500.0,,,Premium,8.924999999999999,city,31.243035478778935,1,32.9,medium,149.60936849312154
2000.0,,,Diesel,14.45,city,31.355939129508204,1,31.8,low,162.9243911730396
2900.0,,,Premium,8.5,city,28.634799219699175,0,32.4,low,170.9953689103354
2900.0,,,Premium,8.075,highway,98.7364332505706,0,33.2,high,89.97232416004915
4200.0,,,Premium,7.6499999999999995,highway,73.97722548590693,1,32.3,medium,78.65737926521948
6800.0,,,Premium,4.675,city,37.71930008795798,0,30.3,high,99.77321180895579
4400.0,,,Premium,8.075,city,33.30558880044887,1,31.5,low,186.11151461895616
4400.0,,,Premium,8.075,city,31.71718963941065,1,30.3,low,142.5385474762335
6000.0,,,Premium,6.8,city,41.17652092964063,1,34.1,medium,127.38962018138629
3800.0,,,Regular,8.924999999999999,city,30.82163830371313,1,32.4,low,163.15126342461087
3800.0,,,Regular,8.924999999999999,highway,89.29016902237161,0,30.8,medium,95.24906302913827
3800.0,,,Premium,8.5,city,37.375986626518504,1,33.1,high,83.11840317724386
2300.0,,,Regular,10.625,city,30.36632844861295,0,30.3,high,103.83024584878856
4600.0,,,Regular,6.375,city,28.582603595141492,0,33.8,low,175.38761685333705
4600.0,,,Regular,8.075,highway,101.01145983329016,0,33.1,low,108.05481573695657
4600.0,,,Regular,8.075,highway,103.10202918234472,0,35.2,medium,157.6824502788887
4600.0,,,Regular,6.375,city,34.4788000012367,0,34.5,low,138.80362744649116
4600.0,,,Regular,6.8,city,30.077690807506972,1,35.5,medium,89.68564623395652
